Type,Technology,Node,Hour,Value
Generation,solar,north,4418,0.0
Generation,solar,south,4418,11894.028
Generation,gas,north,4418,0.0
Generation,gas,south,4418,0.0
Generation,batt,north,4418,
Generation,batt,south,4418,
Charge,batt,north,4418,0.0
Discharge,batt,north,4418,0.0
Storage,batt,north,4418,12351.423
Charge,batt,south,4418,0.0
Discharge,batt,south,4418,21998.772
Storage,batt,south,4418,91387.849
Flow,TX,North-South,4418,-13557.12
Generation,wind,north,4419,0.0
Generation,wind,south,4419,0.0
Generation,solar,north,4419,0.0
Generation,solar,south,4419,19256.997
Generation,gas,north,4419,0.0
Generation,gas,south,4419,0.0
Generation,batt,north,4419,
Generation,batt,south,4419,
Charge,batt,north,4419,0.0
Discharge,batt,north,4419,5359.1713
Storage,batt,north,4419,6992.2514
Charge,batt,south,4419,0.0
Discharge,batt,south,4419,12401.232
Storage,batt,south,4419,78986.618
Flow,TX,North-South,4419,-9447.7887
Generation,wind,north,4420,0.0
Generation,wind,south,4420,0.0
Generation,solar,north,4420,0.0
Generation,solar,south,4420,12460.41
Generation,gas,north,4420,0.0
Generation,gas,south,4420,0.0
Generation,batt,north,4420,
Generation,batt,south,4420,
Charge,batt,north,4420,0.0
Discharge,batt,north,4420,0.0
Storage,batt,north,4420,6992.2514
Charge,batt,south,4420,0.0
Discharge,batt,south,4420,23150.39
Storage,batt,south,4420,55836.227
Flow,TX,North-South,4420,-14244.32
Generation,wind,north,4421,0.0
Generation,wind,south,4421,0.0
Generation,solar,north,4421,0.0
Generation,solar,south,4421,0.0
Generation,gas,north,4421,0.0
Generation,gas,south,4421,0.0
Generation,batt,north,4421,
Generation,batt,south,4421,
Charge,batt,north,4421,0.0
Discharge,batt,north,4421,6992.2514
Storage,batt,north,4421,0.0
Charge,batt,south,4421,0.0
Discharge,batt,south,4421,28808.749
Storage,batt,south,4421,27027.479
Flow,TX,North-South,4421,-7328.1486
Generation,wind,north,4422,0.0
Generation,wind,south,4422,0.0
Generation,solar,north,4422,0.0
Generation,solar,south,4422,15292.321
Generation,gas,north,4422,0.0
Generation,gas,south,4422,0.0
Generation,batt,north,4422,
Generation,batt,south,4422,
Charge,batt,north,4422,0.0
Discharge,batt,north,4422,0.0
Storage,batt,north,4422,0.0
Charge,batt,south,4422,0.0
Discharge,batt,south,4422,27027.479
Storage,batt,south,4422,0.0
Flow,TX,North-South,4422,-16927.92
Generation,wind,north,4423,0.0
Generation,wind,south,4423,0.0
Generation,solar,north,4423,0.0
Generation,solar,south,4423,41027.2
Generation,gas,north,4423,0.0
Generation,gas,south,4423,0.0
Generation,batt,north,4423,
Generation,batt,south,4423,
Charge,batt,north,4423,0.0
Discharge,batt,north,4423,0.0
Storage,batt,north,4423,0.0
Charge,batt,south,4423,0.0
Discharge,batt,south,4423,0.0
Storage,batt,south,4423,0.0
Flow,TX,North-South,4423,-16410.88
Generation,wind,north,4424,0.0
Generation,wind,south,4424,0.0
Generation,solar,north,4424,0.0
Generation,solar,south,4424,42387.8
Generation,gas,north,4424,0.0
Generation,gas,south,4424,0.0
Generation,batt,north,4424,
Generation,batt,south,4424,
Charge,batt,north,4424,0.0
Discharge,batt,north,4424,0.0
Storage,batt,north,4424,0.0
Charge,batt,south,4424,0.0
Discharge,batt,south,4424,0.0
Storage,batt,south,4424,0.0
Flow,TX,North-South,4424,-16955.12
Generation,wind,north,4425,0.0
Generation,wind,south,4425,0.0
Generation,solar,north,4425,0.0
Generation,solar,south,4425,47720.44
Generation,gas,north,4425,0.0
Generation,gas,south,4425,0.0
Generation,batt,north,4425,
Generation,batt,south,4425,
Charge,batt,north,4425,3046.4398
Discharge,batt,north,4425,0.0
Storage,batt,north,4425,2741.7958
Charge,batt,south,4425,0.0
Discharge,batt,south,4425,0.0
Storage,batt,south,4425,0.0
Flow,TX,North-South,4425,-20916.04
Generation,wind,north,4426,0.0
Generation,wind,south,4426,0.0
Generation,solar,north,4426,0.0
Generation,solar,south,4426,48638.92
Generation,gas,north,4426,0.0
Generation,gas,south,4426,0.0
Generation,batt,north,4426,
Generation,batt,south,4426,
Charge,batt,north,4426,2434.1198
Discharge,batt,north,4426,0.0
Storage,batt,north,4426,4932.5037
Charge,batt,south,4426,0.0
Discharge,batt,south,4426,0.0
Storage,batt,south,4426,0.0
Flow,TX,North-South,4426,-20916.04
Generation,wind,north,4427,0.0
Generation,wind,south,4427,0.0
Generation,solar,north,4427,0.0
Generation,solar,south,4427,112377.5
Generation,gas,north,4427,0.0
Generation,gas,south,4427,0.0
Generation,batt,north,4427,
Generation,batt,south,4427,
Charge,batt,north,4427,1976.3598
Discharge,batt,north,4427,0.0
Storage,batt,north,4427,6711.2275
Charge,batt,south,4427,63051.938
Discharge,batt,south,4427,0.0
Storage,batt,south,4427,56746.745
Flow,TX,North-South,4427,-20916.04
Generation,wind,north,4428,0.0
Generation,wind,south,4428,0.0
Generation,solar,north,4428,0.0
Generation,solar,south,4428,139896.42
Generation,gas,north,4428,0.0
Generation,gas,south,4428,0.0
Generation,batt,north,4428,
Generation,batt,south,4428,
Charge,batt,north,4428,2870.8398
Discharge,batt,north,4428,0.0
Storage,batt,north,4428,9294.9833
Charge,batt,south,4428,91912.58
Discharge,batt,south,4428,0.0
Storage,batt,south,4428,139468.07
Flow,TX,North-South,4428,-20916.04
Generation,wind,north,4429,0.0
Generation,wind,south,4429,0.0
Generation,solar,north,4429,0.0
Generation,solar,south,4429,134798.98
Generation,gas,north,4429,0.0
Generation,gas,south,4429,0.0
Generation,batt,north,4429,
Generation,batt,south,4429,
Charge,batt,north,4429,4793.7998
Discharge,batt,north,4429,0.0
Storage,batt,north,4429,13609.403
Charge,batt,south,4429,89699.579
Discharge,batt,south,4429,0.0
Storage,batt,south,4429,220197.69
Flow,TX,North-South,4429,-20916.04
Generation,wind,north,4430,0.0
Generation,wind,south,4430,0.0
Generation,solar,north,4430,0.0
Generation,solar,south,4430,133666.21
Generation,gas,north,4430,0.0
Generation,gas,south,4430,0.0
Generation,batt,north,4430,
Generation,batt,south,4430,
Charge,batt,north,4430,4437.7198
Discharge,batt,north,4430,0.0
Storage,batt,north,4430,17603.351
Charge,batt,south,4430,88032.695
Discharge,batt,south,4430,0.0
Storage,batt,south,4430,299427.11
Flow,TX,North-South,4430,-20916.04
Generation,wind,north,4431,0.0
Generation,wind,south,4431,0.0
Generation,solar,north,4431,0.0
Generation,solar,south,4431,82691.811
Generation,gas,north,4431,0.0
Generation,gas,south,4431,0.0
Generation,batt,north,4431,
Generation,batt,south,4431,
Charge,batt,north,4431,4711.3198
Discharge,batt,north,4431,0.0
Storage,batt,north,4431,21843.539
Charge,batt,south,4431,37468.691
Discharge,batt,south,4431,0.0
Storage,batt,south,4431,333148.94
Flow,TX,North-South,4431,-20916.04
Generation,wind,north,4432,0.0
Generation,wind,south,4432,0.0
Generation,solar,north,4432,0.0
Generation,solar,south,4432,91753.927
Generation,gas,north,4432,0.0
Generation,gas,south,4432,0.0
Generation,batt,north,4432,
Generation,batt,south,4432,
Charge,batt,north,4432,5386.1198
Discharge,batt,north,4432,0.0
Storage,batt,north,4432,26691.047
Charge,batt,south,4432,47543.007
Discharge,batt,south,4432,0.0
Storage,batt,south,4432,375937.64
Flow,TX,North-South,4432,-20916.04
Generation,wind,north,4433,0.0
Generation,wind,south,4433,0.0
Generation,solar,north,4433,0.0
Generation,solar,south,4433,19823.379
Generation,gas,north,4433,0.0
Generation,gas,south,4433,0.0
Generation,batt,north,4433,
Generation,batt,south,4433,
Charge,batt,north,4433,0.0
Discharge,batt,north,4433,0.0
Storage,batt,north,4433,26691.047
Charge,batt,south,4433,0.0
Discharge,batt,south,4433,17962.621
Storage,batt,south,4433,357975.02
Flow,TX,North-South,4433,-15114.4
Generation,wind,north,4434,0.0
Generation,wind,south,4434,0.0
Generation,solar,north,4434,0.0
Generation,solar,south,4434,0.0
Generation,gas,north,4434,0.0
Generation,gas,south,4434,0.0
Generation,batt,north,4434,
Generation,batt,south,4434,
Charge,batt,north,4434,0.0
Discharge,batt,north,4434,0.0
Storage,batt,north,4434,26691.047
Charge,batt,south,4434,0.0
Discharge,batt,south,4434,35222.2
Storage,batt,south,4434,322752.82
Flow,TX,North-South,4434,-14088.88
Generation,wind,north,4435,0.0
Generation,wind,south,4435,0.0
Generation,solar,north,4435,0.0
Generation,solar,south,4435,0.0
Generation,gas,north,4435,0.0
Generation,gas,south,4435,0.0
Generation,batt,north,4435,
Generation,batt,south,4435,
Charge,batt,north,4435,0.0
Discharge,batt,north,4435,0.0
Storage,batt,north,4435,26691.047
Charge,batt,south,4435,0.0
Discharge,batt,south,4435,34087.0
Storage,batt,south,4435,288665.82
Flow,TX,North-South,4435,-13634.8
Generation,wind,north,4436,0.0
Generation,wind,south,4436,0.0
Generation,solar,north,4436,0.0
Generation,solar,south,4436,13026.792
Generation,gas,north,4436,0.0
Generation,gas,south,4436,0.0
Generation,batt,north,4436,
Generation,batt,south,4436,
Charge,batt,north,4436,0.0
Discharge,batt,north,4436,0.0
Storage,batt,north,4436,26691.047
Charge,batt,south,4436,0.0
Discharge,batt,south,4436,17173.208
Storage,batt,south,4436,271492.61
Flow,TX,North-South,4436,-12080.0
Generation,wind,north,4437,0.0
Generation,wind,south,4437,0.0
Generation,solar,north,4437,0.0
Generation,solar,south,4437,6230.2049
Generation,gas,north,4437,0.0
Generation,gas,south,4437,0.0
Generation,batt,north,4437,
Generation,batt,south,4437,
Charge,batt,north,4437,0.0
Discharge,batt,north,4437,0.0
Storage,batt,north,4437,26691.047
Charge,batt,south,4437,0.0
Discharge,batt,south,4437,28159.195
Storage,batt,south,4437,243333.42
Flow,TX,North-South,4437,-13755.76
Generation,wind,north,4438,0.0
Generation,wind,south,4438,0.0
Generation,solar,north,4438,0.0
Generation,solar,south,4438,0.0
Generation,gas,north,4438,0.0
Generation,gas,south,4438,0.0
Generation,batt,north,4438,
Generation,batt,south,4438,
Charge,batt,north,4438,0.0
Discharge,batt,north,4438,0.0
Storage,batt,north,4438,26691.047
Charge,batt,south,4438,0.0
Discharge,batt,south,4438,31596.8
Storage,batt,south,4438,211736.62
Flow,TX,North-South,4438,-12638.72
Generation,wind,north,4439,0.0
Generation,wind,south,4439,0.0
Generation,solar,north,4439,0.0
Generation,solar,south,4439,0.0
Generation,gas,north,4439,0.0
Generation,gas,south,4439,0.0
Generation,batt,north,4439,
Generation,batt,south,4439,
Charge,batt,north,4439,0.0
Discharge,batt,north,4439,5714.2925
Storage,batt,north,4439,20976.754
Charge,batt,south,4439,0.0
Discharge,batt,south,4439,24270.907
Storage,batt,south,4439,187465.71
Flow,TX,North-South,4439,-6279.7875
Generation,wind,north,4440,0.0
Generation,wind,south,4440,0.0
Generation,solar,north,4440,0.0
Generation,solar,south,4440,0.0
Generation,gas,north,4440,0.0
Generation,gas,south,4440,0.0
Generation,batt,north,4440,
Generation,batt,south,4440,
Charge,batt,north,4440,0.0
Discharge,batt,north,4440,6992.2514
Storage,batt,north,4440,13984.503
Charge,batt,south,4440,0.0
Discharge,batt,south,4440,21951.749
Storage,batt,south,4440,165513.96
Flow,TX,North-South,4440,-4585.3486
Generation,wind,north,4441,0.0
Generation,wind,south,4441,0.0
Generation,solar,north,4441,0.0
Generation,solar,south,4441,17557.85
Generation,gas,north,4441,0.0
Generation,gas,south,4441,0.0
Generation,batt,north,4441,
Generation,batt,south,4441,
Charge,batt,north,4441,0.0
Discharge,batt,north,4441,6992.2514
Storage,batt,north,4441,6992.2514
Charge,batt,south,4441,0.0
Discharge,batt,south,4441,11695.698
Storage,batt,south,4441,153818.26
Flow,TX,North-South,4441,-7506.0686
Generation,wind,north,4442,0.0
Generation,wind,south,4442,0.0
Generation,solar,north,4442,0.0
Generation,solar,south,4442,15858.703
Generation,gas,north,4442,0.0
Generation,gas,south,4442,0.0
Generation,batt,north,4442,
Generation,batt,south,4442,
Charge,batt,north,4442,0.0
Discharge,batt,north,4442,0.0
Storage,batt,north,4442,6992.2514
Charge,batt,south,4442,0.0
Discharge,batt,south,4442,19101.297
Storage,batt,south,4442,134716.97
Flow,TX,North-South,4442,-13984.0
Generation,wind,north,4443,0.0
Generation,wind,south,4443,0.0
Generation,solar,north,4443,0.0
Generation,solar,south,4443,5663.8227
Generation,gas,north,4443,0.0
Generation,gas,south,4443,0.0
Generation,batt,north,4443,
Generation,batt,south,4443,
Charge,batt,north,4443,0.0
Discharge,batt,north,4443,0.0
Storage,batt,north,4443,6992.2514
Charge,batt,south,4443,0.0
Discharge,batt,south,4443,29068.777
Storage,batt,south,4443,105648.19
Flow,TX,North-South,4443,-13893.04
Generation,wind,north,4444,0.0
Generation,wind,south,4444,0.0
Generation,solar,north,4444,0.0
Generation,solar,south,4444,14725.939
Generation,gas,north,4444,0.0
Generation,gas,south,4444,0.0
Generation,batt,north,4444,
Generation,batt,south,4444,
Charge,batt,north,4444,0.0
Discharge,batt,north,4444,6992.2514
Storage,batt,north,4444,0.0
Charge,batt,south,4444,0.0
Discharge,batt,south,4444,13362.41
Storage,batt,south,4444,92285.78
Flow,TX,North-South,4444,-7039.9886
Generation,wind,north,4445,0.0
Generation,wind,south,4445,0.0
Generation,solar,north,4445,0.0
Generation,solar,south,4445,16425.086
Generation,gas,north,4445,0.0
Generation,gas,south,4445,0.0
Generation,batt,north,4445,
Generation,batt,south,4445,
Charge,batt,north,4445,0.0
Discharge,batt,north,4445,0.0
Storage,batt,north,4445,0.0
Charge,batt,south,4445,0.0
Discharge,batt,south,4445,22234.314
Storage,batt,south,4445,70051.466
Flow,TX,North-South,4445,-15463.76
Generation,wind,north,4446,0.0
Generation,wind,south,4446,0.0
Generation,solar,north,4446,0.0
Generation,solar,south,4446,0.0
Generation,gas,north,4446,0.0
Generation,gas,south,4446,0.0
Generation,batt,north,4446,
Generation,batt,south,4446,
Charge,batt,north,4446,0.0
Discharge,batt,north,4446,0.0
Storage,batt,north,4446,0.0
Charge,batt,south,4446,0.0
Discharge,batt,south,4446,37413.8
Storage,batt,south,4446,32637.666
Flow,TX,North-South,4446,-14965.52
Generation,wind,north,4447,0.0
Generation,wind,south,4447,0.0
Generation,solar,north,4447,0.0
Generation,solar,south,4447,8495.734
Generation,gas,north,4447,0.0
Generation,gas,south,4447,0.0
Generation,batt,north,4447,
Generation,batt,south,4447,
Charge,batt,north,4447,0.0
Discharge,batt,north,4447,0.0
Storage,batt,north,4447,0.0
Charge,batt,south,4447,0.0
Discharge,batt,south,4447,32637.666
Storage,batt,south,4447,0.0
Flow,TX,North-South,4447,-16453.36
Generation,wind,north,4448,0.0
Generation,wind,south,4448,0.0
Generation,solar,north,4448,0.0
Generation,solar,south,4448,42263.4
Generation,gas,north,4448,0.0
Generation,gas,south,4448,0.0
Generation,batt,north,4448,
Generation,batt,south,4448,
Charge,batt,north,4448,0.0
Discharge,batt,north,4448,0.0
Storage,batt,north,4448,0.0
Charge,batt,south,4448,0.0
Discharge,batt,south,4448,0.0
Storage,batt,south,4448,0.0
Flow,TX,North-South,4448,-16905.36
Generation,wind,north,4449,0.0
Generation,wind,south,4449,0.0
Generation,solar,north,4449,0.0
Generation,solar,south,4449,41915.6
Generation,gas,north,4449,0.0
Generation,gas,south,4449,0.0
Generation,batt,north,4449,
Generation,batt,south,4449,
Charge,batt,north,4449,0.0
Discharge,batt,north,4449,0.0
Storage,batt,north,4449,0.0
Charge,batt,south,4449,0.0
Discharge,batt,south,4449,0.0
Storage,batt,south,4449,0.0
Flow,TX,North-South,4449,-16766.24
Generation,wind,north,4450,0.0
Generation,wind,south,4450,0.0
Generation,solar,north,4450,0.0
Generation,solar,south,4450,41660.0
Generation,gas,north,4450,0.0
Generation,gas,south,4450,0.0
Generation,batt,north,4450,
Generation,batt,south,4450,
Charge,batt,north,4450,0.0
Discharge,batt,north,4450,0.0
Storage,batt,north,4450,0.0
Charge,batt,south,4450,0.0
Discharge,batt,south,4450,0.0
Storage,batt,south,4450,0.0
Flow,TX,North-South,4450,-16664.0
Generation,wind,north,4451,0.0
Generation,wind,south,4451,0.0
Generation,solar,north,4451,0.0
Generation,solar,south,4451,52665.106
Generation,gas,north,4451,0.0
Generation,gas,south,4451,0.0
Generation,batt,north,4451,
Generation,batt,south,4451,
Charge,batt,north,4451,0.0
Discharge,batt,north,4451,0.0
Storage,batt,north,4451,0.0
Charge,batt,south,4451,11104.906
Discharge,batt,south,4451,0.0
Storage,batt,south,4451,9994.4157
Flow,TX,North-South,4451,-16624.08
Generation,wind,north,4452,0.0
Generation,wind,south,4452,0.0
Generation,solar,north,4452,0.0
Generation,solar,south,4452,123471.33
Generation,gas,north,4452,0.0
Generation,gas,south,4452,0.0
Generation,batt,north,4452,
Generation,batt,south,4452,
Charge,batt,north,4452,0.0
Discharge,batt,north,4452,0.0
Storage,batt,north,4452,0.0
Charge,batt,south,4452,83437.134
Discharge,batt,south,4452,0.0
Storage,batt,south,4452,85087.836
Flow,TX,North-South,4452,-16013.68
Generation,wind,north,4453,0.0
Generation,wind,south,4453,0.0
Generation,solar,north,4453,0.0
Generation,solar,south,4453,137630.89
Generation,gas,north,4453,0.0
Generation,gas,south,4453,0.0
Generation,batt,north,4453,
Generation,batt,south,4453,
Charge,batt,north,4453,3956.1198
Discharge,batt,north,4453,0.0
Storage,batt,north,4453,3560.5078
Charge,batt,south,4453,91274.971
Discharge,batt,south,4453,0.0
Storage,batt,south,4453,167235.31
Flow,TX,North-South,4453,-20916.04
Generation,wind,north,4454,0.0
Generation,wind,south,4454,0.0
Generation,solar,north,4454,0.0
Generation,solar,south,4454,116674.75
Generation,gas,north,4454,0.0
Generation,gas,south,4454,0.0
Generation,batt,north,4454,
Generation,batt,south,4454,
Charge,batt,north,4454,4409.0798
Discharge,batt,north,4454,0.0
Storage,batt,north,4454,7528.6797
Charge,batt,south,4454,70998.267
Discharge,batt,south,4454,0.0
Storage,batt,south,4454,231133.75
Flow,TX,North-South,4454,-20916.04
Generation,wind,north,4455,0.0
Generation,wind,south,4455,0.0
Generation,solar,north,4455,0.0
Generation,solar,south,4455,84390.958
Generation,gas,north,4455,0.0
Generation,gas,south,4455,0.0
Generation,batt,north,4455,
Generation,batt,south,4455,
Charge,batt,north,4455,0.0
Discharge,batt,north,4455,0.0
Storage,batt,north,4455,7528.6797
Charge,batt,south,4455,44883.758
Discharge,batt,south,4455,0.0
Storage,batt,south,4455,271529.13
Flow,TX,North-South,4455,-15802.88
Generation,wind,north,4456,0.0
Generation,wind,south,4456,0.0
Generation,solar,north,4456,0.0
Generation,solar,south,4456,76461.606
Generation,gas,north,4456,0.0
Generation,gas,south,4456,0.0
Generation,batt,north,4456,
Generation,batt,south,4456,
Charge,batt,north,4456,6004.5198
Discharge,batt,north,4456,0.0
Storage,batt,north,4456,12932.748
Charge,batt,south,4456,33178.286
Discharge,batt,south,4456,0.0
Storage,batt,south,4456,301389.59
Flow,TX,North-South,4456,-20916.04
Generation,wind,north,4457,0.0
Generation,wind,south,4457,0.0
Generation,solar,north,4457,0.0
Generation,solar,south,4457,15292.321
Generation,gas,north,4457,0.0
